amount,payment_method,failure_code,attempt_number,prev_successful_payments,prev_failed_payments,customer_ltv,customer_tenure_months,subscription_age_days,days_since_prev_payment,hour_of_day,day_of_week,customer_segment,risk_score,target_recovered
2657.55,debit_card,TRANSIENT_FAILURE,1,10,4,9493.65,39,44,8,2,3,STANDARD,0.2504,1
614.16,credit_card,TRANSIENT_FAILURE,1,9,1,7943.74,20,224,42,17,0,STANDARD,0.029,1
835.13,debit_card,INVALID_REQUEST,2,19,0,38731.23,54,127,4,13,2,STANDARD,0.8549,0
8326.5,credit_card,INSUFFICIENT_FUNDS,1,10,0,13769.76,26,138,39,6,3,VIP,0.4943,1
1102.97,credit_card,INSUFFICIENT_FUNDS,3,15,1,12100.09,10,269,1,17,1,STANDARD,0.957,0
379.84,net_banking,TRANSIENT_FAILURE,2,15,2,13343.29,45,36,5,15,3,VIP,0.1393,1
4801.57,debit_card,INSUFFICIENT_FUNDS,1,9,2,13509.66,1,231,32,18,0,STANDARD,0.7729,0
4232.17,credit_card,EXPIRED_CARD,1,7,2,10360.53,57,61,37,3,0,VIP,0.362,1
3407.68,debit_card,INSUFFICIENT_FUNDS,1,13,1,21558.65,3,87,37,1,6,STANDARD,0.7218,0
2641.84,credit_card,TRANSIENT_FAILURE,1,23,2,20882.24,45,302,41,3,6,ENTERPRISE,0.0063,0
12424.33,debit_card,INSUFFICIENT_FUNDS,2,10,0,17865.46,13,227,8,8,5,STANDARD,0.8487,0
646.75,credit_card,INSUFFICIENT_FUNDS,3,8,3,6113.73,29,66,3,17,4,STANDARD,0.8911,1
2697.89,credit_card,TRANSIENT_FAILURE,1,16,1,10761.77,11,272,17,20,2,STANDARD,0.0673,1
3105.76,net_banking,INSUFFICIENT_FUNDS,1,11,2,15184.45,2,150,21,8,0,STANDARD,0.4962,1
279.62,credit_card,INSUFFICIENT_FUNDS,2,21,2,20612.97,58,308,33,19,1,STANDARD,0.8082,0
2058.55,credit_card,EXPIRED_CARD,1,10,3,16948.45,42,43,15,5,6,STANDARD,0.0931,1
5544.31,debit_card,INSUFFICIENT_FUNDS,1,21,0,29370.06,39,244,9,16,5,STANDARD,0.6215,0
2429.34,credit_card,EXPIRED_CARD,1,16,2,23950.33,10,121,21,6,3,STANDARD,0.2103,1
7485.85,debit_card,INSUFFICIENT_FUNDS,1,11,2,22193.1,51,184,43,14,6,VIP,0.3456,1
3822.75,net_banking,INVALID_REQUEST,2,14,0,15234.07,14,252,15,18,1,STANDARD,0.9502,0
5284.8,credit_card,TRANSIENT_FAILURE,2,8,0,13952.68,4,93,28,18,6,VIP,0.1968,1
5912.33,debit_card,TRANSIENT_FAILURE,3,10,2,24157.43,53,295,14,0,4,VIP,0.4959,0
4293.5,upi,TRANSIENT_FAILURE,1,10,0,10047.45,53,210,2,1,3,STANDARD,0.1859,1
5043.37,credit_card,INSUFFICIENT_FUNDS,4,10,3,16642.1,34,241,20,15,2,ENTERPRISE,0.7789,1
4359.62,upi,TRANSIENT_FAILURE,1,15,2,25426.04,40,283,3,1,3,STANDARD,0.0335,1
2998.39,debit_card,TRANSIENT_FAILURE,3,14,1,14689.6,44,78,39,11,6,VIP,0.0376,1
3125.79,debit_card,TRANSIENT_FAILURE,1,8,2,13475.17,51,125,4,20,0,VIP,0.1519,1
937.03,debit_card,TRANSIENT_FAILURE,1,8,2,9396.7,30,176,18,3,1,STANDARD,0.1453,1
6349.52,debit_card,INSUFFICIENT_FUNDS,4,15,0,29831.87,49,323,29,14,6,ENTERPRISE,0.7048,0
1509.58,debit_card,INSUFFICIENT_FUNDS,1,21,3,40762.98,7,75,20,20,6,STANDARD,0.6796,1
2885.56,credit_card,TRANSIENT_FAILURE,3,14,2,29059.86,38,272,21,23,3,STANDARD,0.4156,0
1204.77,debit_card,TRANSIENT_FAILURE,2,17,2,15945.67,59,218,30,14,5,VIP,0.0374,1
4365.99,upi,INSUFFICIENT_FUNDS,1,7,0,14379.22,14,314,13,11,6,STANDARD,0.8927,0
13134.81,upi,TRANSIENT_FAILURE,1,9,0,30662.01,37,95,43,6,4,STANDARD,0.147,0
5867.15,debit_card,INVALID_REQUEST,3,15,0,20603.33,2,127,29,16,4,STANDARD,0.9522,0
3578.22,upi,EXPIRED_CARD,1,11,1,19040.65,31,232,31,19,6,STANDARD,0.4436,1
3133.66,debit_card,EXPIRED_CARD,1,15,0,18082.18,22,118,33,15,3,ENTERPRISE,0.098,0
2555.14,credit_card,TRANSIENT_FAILURE,1,7,3,6716.09,4,291,11,5,3,STANDARD,0.2503,1
1002.82,upi,INSUFFICIENT_FUNDS,2,8,1,10103.54,46,267,31,13,6,ENTERPRISE,0.6706,0
1697.04,upi,EXPIRED_CARD,1,7,1,11268.33,15,239,40,19,5,STANDARD,0.1246,0
2025.39,credit_card,TRANSIENT_FAILURE,1,12,0,11228.09,31,282,5,21,2,STANDARD,0.0472,1
10324.16,debit_card,EXPIRED_CARD,1,12,1,23959.6,56,218,20,0,4,STANDARD,0.4425,1
2140.4,net_banking,EXPIRED_CARD,2,10,0,10043.25,57,358,22,1,6,STANDARD,0.5837,1
3288.22,net_banking,TRANSIENT_FAILURE,2,17,1,31616.05,45,177,4,1,3,VIP,0.1667,1
9147.76,debit_card,INVALID_REQUEST,1,11,3,27154.71,45,134,26,8,6,STANDARD,0.7964,0
2757.44,upi,EXPIRED_CARD,1,8,3,10975.99,24,304,33,7,5,VIP,0.2093,1
1213.66,credit_card,TRANSIENT_FAILURE,1,10,1,17001.02,32,249,41,23,2,STANDARD,0.12,1
1878.81,credit_card,INSUFFICIENT_FUNDS,2,12,1,17879.16,59,49,11,2,3,STANDARD,0.9217,0
1848.03,upi,TRANSIENT_FAILURE,1,14,1,11404.04,45,143,36,1,5,STANDARD,0.0017,1
4589.96,debit_card,INSUFFICIENT_FUNDS,1,10,2,20880.12,36,26,37,1,6,STANDARD,0.5318,1
1429.02,debit_card,INSUFFICIENT_FUNDS,3,16,0,15210.71,38,109,40,3,0,STANDARD,0.7643,1
4786.41,debit_card,INSUFFICIENT_FUNDS,2,14,1,28463.35,37,88,35,10,6,STANDARD,0.808,0
7901.45,debit_card,INSUFFICIENT_FUNDS,2,11,2,13473.23,32,51,9,5,5,STANDARD,0.828,0
1633.54,net_banking,INSUFFICIENT_FUNDS,2,14,2,9906.09,35,346,39,20,2,STANDARD,0.8794,0
708.97,credit_card,INSUFFICIENT_FUNDS,1,7,4,10620.14,6,56,20,15,1,STANDARD,0.6742,0
3761.75,net_banking,TRANSIENT_FAILURE,1,13,2,21706.41,45,309,13,11,2,ENTERPRISE,0.0,1
1766.68,credit_card,INSUFFICIENT_FUNDS,1,11,2,15180.85,53,100,28,15,0,STANDARD,0.7286,1
2872.39,upi,FRAUD_SUSPECTED,3,12,3,10391.31,40,298,16,9,3,VIP,1.0,0
3719.51,credit_card,INSUFFICIENT_FUNDS,2,6,0,12968.61,57,359,13,12,5,STANDARD,0.9106,1
2033.35,debit_card,EXPIRED_CARD,1,16,0,31343.67,13,147,27,12,0,STANDARD,0.0811,1
9251.71,credit_card,EXPIRED_CARD,2,11,1,16787.95,32,182,42,15,1,STANDARD,0.3518,0
1985.64,credit_card,INVALID_REQUEST,1,7,1,11075.55,30,18,41,7,2,STANDARD,0.9179,0
1485.43,credit_card,TRANSIENT_FAILURE,4,14,1,29138.09,54,216,7,16,2,STANDARD,0.4336,0
7790.49,debit_card,INSUFFICIENT_FUNDS,1,11,2,22048.58,38,247,6,2,1,STANDARD,0.6111,1
712.86,debit_card,INVALID_REQUEST,1,7,4,10038.58,33,213,3,3,5,STANDARD,0.9854,0
664.2,credit_card,EXPIRED_CARD,1,12,1,23192.2,27,122,44,4,3,STANDARD,0.4228,1
9804.59,debit_card,INSUFFICIENT_FUNDS,2,10,0,29582.22,47,321,43,2,6,VIP,0.7013,0
1020.46,credit_card,TRANSIENT_FAILURE,2,11,2,12940.62,40,148,13,23,2,VIP,0.0735,0
762.39,upi,TRANSIENT_FAILURE,2,8,1,13327.84,18,80,21,1,1,STANDARD,0.3102,1
2881.28,debit_card,TRANSIENT_FAILURE,1,12,1,22020.56,34,150,41,5,3,STANDARD,0.1969,0
367.71,credit_card,TRANSIENT_FAILURE,4,19,0,11554.05,53,290,2,14,2,STANDARD,0.5429,0
3586.68,debit_card,INSUFFICIENT_FUNDS,2,15,3,14559.06,36,337,10,22,3,STANDARD,0.8143,0
2311.13,upi,TRANSIENT_FAILURE,1,10,2,13261.5,38,23,4,22,6,VIP,0.0782,1
3779.79,debit_card,EXPIRED_CARD,4,9,4,14739.57,43,149,28,4,4,STANDARD,0.8837,0
1368.95,debit_card,TRANSIENT_FAILURE,2,12,1,20922.98,11,143,37,18,3,VIP,0.0144,1
8456.02,credit_card,INSUFFICIENT_FUNDS,1,10,1,27057.63,46,341,6,11,0,STANDARD,0.508,1
1304.27,credit_card,TRANSIENT_FAILURE,1,14,0,21456.19,5,297,6,22,5,VIP,0.0422,1
3752.18,debit_card,TRANSIENT_FAILURE,1,10,2,19827.6,30,122,17,0,1,VIP,0.0741,0
10357.33,upi,EXPIRED_CARD,2,11,2,20445.77,44,34,1,11,2,STANDARD,0.3774,0
1992.61,credit_card,INSUFFICIENT_FUNDS,1,14,0,16651.36,33,215,29,8,2,VIP,0.2799,1
816.19,credit_card,INSUFFICIENT_FUNDS,1,17,2,29965.8,14,118,16,9,6,STANDARD,0.6697,1
447.92,debit_card,INSUFFICIENT_FUNDS,4,11,3,5970.89,21,2,40,14,2,STANDARD,0.9477,0
11740.63,upi,INSUFFICIENT_FUNDS,4,13,1,26528.59,10,233,20,19,4,STANDARD,0.9939,1
5249.31,credit_card,INSUFFICIENT_FUNDS,1,9,4,18269.53,16,349,37,4,4,VIP,0.7515,0
8994.5,debit_card,TRANSIENT_FAILURE,1,12,1,26952.69,33,30,42,0,4,STANDARD,0.2186,1
4400.32,net_banking,TRANSIENT_FAILURE,1,12,2,11116.83,12,257,31,13,3,STANDARD,0.0156,1
1667.31,credit_card,INSUFFICIENT_FUNDS,1,18,3,25551.66,37,315,42,10,5,ENTERPRISE,0.2596,1
659.44,upi,INSUFFICIENT_FUNDS,1,20,0,38194.94,33,358,5,23,3,STANDARD,0.7585,0
9472.92,credit_card,TRANSIENT_FAILURE,2,8,0,16590.68,42,131,43,16,3,VIP,0.1809,1
2554.09,net_banking,TRANSIENT_FAILURE,1,11,1,14464.2,23,170,44,1,4,VIP,0.0473,1
1967.58,debit_card,FRAUD_SUSPECTED,1,14,0,26154.94,25,4,23,11,1,ENTERPRISE,0.8695,0
3217.9,upi,TRANSIENT_FAILURE,4,13,2,19360.9,14,6,28,5,0,STANDARD,0.6452,0
594.36,credit_card,EXPIRED_CARD,1,16,3,28067.56,49,345,36,23,1,STANDARD,0.2506,1
1494.69,credit_card,TRANSIENT_FAILURE,2,5,3,8719.27,4,184,15,22,5,STANDARD,0.2713,1
3755.19,net_banking,EXPIRED_CARD,2,13,2,18182.98,54,345,42,4,6,STANDARD,0.4257,1
569.24,net_banking,INSUFFICIENT_FUNDS,1,12,1,22670.52,52,98,3,8,2,ENTERPRISE,0.2494,1
708.57,credit_card,TRANSIENT_FAILURE,1,12,2,22330.84,6,71,30,14,5,VIP,0.0608,1
2700.93,credit_card,INVALID_REQUEST,2,10,3,17896.42,16,334,41,4,0,STANDARD,0.9603,0
3618.53,credit_card,EXPIRED_CARD,1,16,1,32465.24,18,333,13,9,5,STANDARD,0.2307,1
924.59,net_banking,INSUFFICIENT_FUNDS,1,16,0,14909.68,15,12,1,19,0,ENTERPRISE,0.4097,0
317.76,net_banking,INSUFFICIENT_FUNDS,1,17,1,9849.91,28,359,15,3,1,ENTERPRISE,0.4168,1
11326.01,credit_card,TRANSIENT_FAILURE,1,14,3,32323.04,27,152,29,4,1,STANDARD,0.0284,1
297.57,credit_card,TRANSIENT_FAILURE,1,12,1,19332.66,4,51,21,16,0,ENTERPRISE,0.0,1
207.19,net_banking,TRANSIENT_FAILURE,2,12,1,14126.33,23,231,33,21,6,STANDARD,0.2045,1
1567.06,credit_card,INSUFFICIENT_FUNDS,1,13,3,23984.56,2,319,8,20,1,STANDARD,0.6873,0
1080.64,upi,TRANSIENT_FAILURE,2,11,2,7557.66,4,150,34,1,4,VIP,0.0921,1
3183.21,credit_card,INSUFFICIENT_FUNDS,1,7,2,7523.12,19,3,17,4,1,STANDARD,0.7659,0
8062.01,credit_card,TRANSIENT_FAILURE,1,7,0,20506.42,17,230,38,8,6,STANDARD,0.0699,1
2496.21,credit_card,INSUFFICIENT_FUNDS,1,15,2,26494.33,17,257,7,12,6,STANDARD,0.4403,0
5394.47,upi,TRANSIENT_FAILURE,1,17,2,38830.85,58,28,2,7,6,STANDARD,0.0536,1
8597.88,credit_card,EXPIRED_CARD,1,8,0,20198.4,23,1,1,17,4,VIP,0.1632,1
934.93,credit_card,INSUFFICIENT_FUNDS,2,15,2,12991.77,29,129,42,8,2,VIP,0.662,0
2545.13,upi,EXPIRED_CARD,2,14,1,21420.34,30,13,29,21,4,STANDARD,0.2765,0
3795.96,debit_card,INSUFFICIENT_FUNDS,1,11,0,15054.42,28,118,22,7,1,STANDARD,0.7056,0
1611.52,upi,INSUFFICIENT_FUNDS,1,12,1,13227.85,7,236,36,14,4,VIP,0.2824,1
4911.42,debit_card,TRANSIENT_FAILURE,1,13,0,26190.81,16,218,44,23,5,STANDARD,0.1203,0
4476.47,credit_card,INSUFFICIENT_FUNDS,1,14,1,31855.89,41,109,28,17,0,VIP,0.5443,0
2113.15,credit_card,INVALID_REQUEST,2,11,0,23918.03,20,90,27,11,4,STANDARD,0.8881,0
522.23,upi,TRANSIENT_FAILURE,1,11,3,17093.35,13,139,42,1,4,STANDARD,0.107,0
240.73,upi,INSUFFICIENT_FUNDS,1,10,1,9535.19,42,257,40,19,1,STANDARD,0.8294,0
1813.51,upi,TRANSIENT_FAILURE,1,9,0,8932.27,19,200,29,18,6,VIP,0.0024,1
499.72,credit_card,TRANSIENT_FAILURE,1,20,1,39833.02,10,194,20,18,3,STANDARD,0.1403,1
5525.39,debit_card,INVALID_REQUEST,1,11,3,24528.89,9,210,19,20,6,STANDARD,0.7559,1
1624.34,credit_card,TRANSIENT_FAILURE,2,10,1,8754.27,59,18,5,20,2,VIP,0.1036,1
4039.18,upi,EXPIRED_CARD,1,9,0,8779.29,7,27,18,21,0,VIP,0.2688,1
1688.3,credit_card,EXPIRED_CARD,1,12,1,8124.28,41,354,34,7,6,ENTERPRISE,0.002,1
5762.67,net_banking,INSUFFICIENT_FUNDS,1,8,2,11005.45,8,16,42,14,4,STANDARD,0.5558,0
7875.31,credit_card,TRANSIENT_FAILURE,1,8,2,17670.48,27,196,15,12,2,STANDARD,0.081,1
6560.08,credit_card,EXPIRED_CARD,1,14,2,23104.39,48,135,43,8,1,STANDARD,0.1562,1
2518.98,credit_card,INSUFFICIENT_FUNDS,1,17,3,12632.07,19,134,7,15,2,STANDARD,0.8177,1
506.9,debit_card,EXPIRED_CARD,3,10,2,12180.75,23,26,33,23,0,VIP,0.7443,1
1826.64,credit_card,TRANSIENT_FAILURE,3,15,4,15275.9,9,99,4,15,5,STANDARD,0.1923,1
2133.54,credit_card,INSUFFICIENT_FUNDS,1,13,2,15765.66,48,345,29,3,6,ENTERPRISE,0.4797,1
11488.36,debit_card,INSUFFICIENT_FUNDS,1,19,1,32762.01,4,331,31,1,6,VIP,0.4628,1
3117.44,net_banking,TRANSIENT_FAILURE,1,8,1,11301.15,20,340,14,1,1,STANDARD,0.1235,1
3784.02,upi,INSUFFICIENT_FUNDS,2,8,5,11952.29,44,71,8,18,3,VIP,0.6962,0
5531.47,credit_card,INSUFFICIENT_FUNDS,2,17,0,20497.99,11,80,18,10,2,STANDARD,0.8269,1
3139.29,credit_card,INVALID_REQUEST,2,15,1,32501.66,43,362,19,5,4,STANDARD,1.0,0
3393.78,credit_card,INVALID_REQUEST,2,7,0,15352.0,50,5,5,5,3,VIP,0.9186,0
1185.15,debit_card,INSUFFICIENT_FUNDS,2,12,1,19891.69,52,336,38,11,6,STANDARD,0.8835,0
412.35,credit_card,INSUFFICIENT_FUNDS,1,12,1,21240.24,47,347,40,6,1,STANDARD,0.7909,0
4672.75,debit_card,TRANSIENT_FAILURE,1,8,2,19332.03,53,123,4,13,1,STANDARD,0.1291,1
6809.36,upi,INSUFFICIENT_FUNDS,2,12,2,27961.85,4,193,34,13,5,STANDARD,0.8519,1
2058.6,debit_card,INSUFFICIENT_FUNDS,2,10,0,8871.23,24,344,37,15,1,STANDARD,0.7798,0
2986.34,debit_card,TRANSIENT_FAILURE,1,17,2,26868.26,42,218,7,21,6,ENTERPRISE,0.0,1
1484.98,net_banking,TRANSIENT_FAILURE,1,15,3,16382.26,37,159,3,6,5,STANDARD,0.0,0
2293.83,credit_card,TRANSIENT_FAILURE,1,11,1,19962.38,22,259,41,21,0,ENTERPRISE,0.0304,1
1020.11,upi,TRANSIENT_FAILURE,2,13,1,17969.7,23,144,1,0,1,ENTERPRISE,0.2541,0
5193.26,debit_card,INSUFFICIENT_FUNDS,1,10,1,17039.15,14,341,3,23,2,STANDARD,0.5904,1
2569.85,credit_card,TRANSIENT_FAILURE,1,13,4,25050.12,14,4,44,7,3,STANDARD,0.105,1
2972.73,net_banking,TRANSIENT_FAILURE,1,9,1,8228.71,53,364,15,4,5,VIP,0.0993,1
332.28,debit_card,TRANSIENT_FAILURE,1,10,5,18028.75,34,92,40,13,4,ENTERPRISE,0.0823,1
3608.7,credit_card,EXPIRED_CARD,1,9,1,15832.51,16,307,36,21,2,VIP,0.2859,1
992.64,upi,EXPIRED_CARD,1,9,2,8432.67,50,349,26,15,6,STANDARD,0.5951,1
1892.34,credit_card,EXPIRED_CARD,1,18,1,12234.15,27,3,41,7,5,VIP,0.0893,1
2062.86,credit_card,TRANSIENT_FAILURE,2,11,3,17844.64,20,237,7,8,2,VIP,0.0479,1
2284.37,credit_card,INVALID_REQUEST,3,14,2,9793.08,42,283,2,0,1,STANDARD,1.0,0
1103.14,credit_card,EXPIRED_CARD,1,4,2,4147.24,18,55,18,4,6,ENTERPRISE,0.3227,1
6842.49,upi,TRANSIENT_FAILURE,1,21,2,37606.27,17,263,8,19,3,STANDARD,0.1315,0
2154.24,upi,INSUFFICIENT_FUNDS,2,7,2,8626.59,8,35,1,4,3,STANDARD,0.7766,1
3514.84,debit_card,INSUFFICIENT_FUNDS,2,14,0,19282.24,17,140,12,1,0,STANDARD,0.8918,0
3531.15,debit_card,TRANSIENT_FAILURE,1,13,2,11398.43,2,352,19,22,1,STANDARD,0.0674,1
3468.67,credit_card,TRANSIENT_FAILURE,1,13,3,17138.43,49,313,22,20,1,VIP,0.0522,1
3068.01,credit_card,TRANSIENT_FAILURE,1,10,1,8628.31,10,61,19,6,2,STANDARD,0.0952,1
6253.23,credit_card,INSUFFICIENT_FUNDS,3,11,2,16744.82,6,199,36,1,6,ENTERPRISE,0.7527,0
6061.12,credit_card,TRANSIENT_FAILURE,2,19,1,16380.41,31,23,2,18,0,STANDARD,0.1249,1
2089.36,upi,INSUFFICIENT_FUNDS,1,16,0,16969.86,53,86,8,19,6,STANDARD,0.2121,1
3735.62,debit_card,TRANSIENT_FAILURE,2,13,3,18337.08,19,9,13,13,5,STANDARD,0.195,1
579.78,net_banking,INSUFFICIENT_FUNDS,2,5,2,9437.2,52,293,22,17,6,ENTERPRISE,0.5343,0
533.06,credit_card,INSUFFICIENT_FUNDS,2,7,2,7618.18,59,265,2,7,3,STANDARD,0.9546,0
2488.18,debit_card,TRANSIENT_FAILURE,2,8,2,18005.63,29,58,22,12,5,STANDARD,0.1971,0
8266.2,credit_card,EXPIRED_CARD,1,11,2,19142.55,22,155,15,8,0,VIP,0.0707,1
3874.37,debit_card,TRANSIENT_FAILURE,1,15,1,28472.33,7,87,12,10,1,STANDARD,0.1438,1
4072.02,debit_card,INSUFFICIENT_FUNDS,1,10,4,13059.33,46,90,19,7,4,STANDARD,0.7962,0
800.56,debit_card,TRANSIENT_FAILURE,2,18,2,22101.1,54,270,35,5,4,STANDARD,0.1529,1
2313.52,upi,EXPIRED_CARD,1,7,2,6930.66,1,357,29,13,1,STANDARD,0.4743,1
1992.51,debit_card,INSUFFICIENT_FUNDS,1,16,1,26908.99,5,315,13,11,0,STANDARD,0.6252,1
5547.15,debit_card,INSUFFICIENT_FUNDS,1,15,3,21243.85,40,157,2,1,2,STANDARD,0.7974,1
719.04,credit_card,TRANSIENT_FAILURE,3,7,4,8881.46,53,110,24,17,3,VIP,0.4434,1
2911.7,credit_card,TRANSIENT_FAILURE,1,17,0,31039.2,13,180,24,22,5,VIP,0.0397,1
8680.77,credit_card,INSUFFICIENT_FUNDS,3,10,0,15627.82,40,123,41,12,0,STANDARD,0.9535,0
8004.62,debit_card,INSUFFICIENT_FUNDS,3,10,0,17889.53,45,124,23,11,2,STANDARD,0.8893,0
6894.88,credit_card,EXPIRED_CARD,2,14,4,34323.27,4,138,26,7,0,STANDARD,0.2955,0
1844.93,credit_card,TRANSIENT_FAILURE,1,10,0,18291.22,33,104,22,4,2,STANDARD,0.0259,1
10111.74,upi,INVALID_REQUEST,2,10,2,27574.2,18,84,14,15,5,STANDARD,0.956,0
5927.04,upi,INVALID_REQUEST,1,12,4,28620.73,24,98,17,3,5,STANDARD,0.758,0
6866.65,credit_card,TRANSIENT_FAILURE,2,13,1,32765.07,42,138,10,4,2,VIP,0.1343,1
9627.12,credit_card,TRANSIENT_FAILURE,1,12,1,32895.1,11,300,16,11,2,ENTERPRISE,0.0322,1
9876.24,debit_card,EXPIRED_CARD,3,10,0,27660.95,18,199,44,2,3,STANDARD,0.692,1
1160.83,debit_card,INSUFFICIENT_FUNDS,2,12,1,12453.67,52,227,40,19,6,STANDARD,0.6892,0
678.13,upi,INSUFFICIENT_FUNDS,2,9,0,9130.68,57,101,36,18,0,STANDARD,0.9015,0
4309.03,debit_card,EXPIRED_CARD,1,12,1,16962.28,46,104,3,12,4,VIP,0.1933,1
3099.09,net_banking,INSUFFICIENT_FUNDS,1,8,1,17672.01,41,323,16,21,3,VIP,0.5426,0
1588.25,debit_card,INSUFFICIENT_FUNDS,1,12,2,9076.35,32,247,42,10,4,STANDARD,0.5455,0
4237.03,debit_card,EXPIRED_CARD,1,7,2,13259.36,23,356,32,4,0,ENTERPRISE,0.3617,0
424.01,debit_card,TRANSIENT_FAILURE,1,10,2,8197.1,2,77,33,6,3,STANDARD,0.1039,1
369.26,credit_card,INVALID_REQUEST,3,4,1,3250.04,38,95,24,20,5,STANDARD,0.877,0
1731.03,credit_card,INSUFFICIENT_FUNDS,1,12,0,21364.57,8,265,44,21,6,STANDARD,0.6321,0
954.18,upi,INSUFFICIENT_FUNDS,1,10,2,11312.11,39,177,43,11,4,STANDARD,0.6831,0
4637.38,net_banking,INVALID_REQUEST,1,13,1,20743.41,38,140,40,5,5,ENTERPRISE,0.5217,0
10549.26,upi,TRANSIENT_FAILURE,2,15,1,19872.6,25,134,27,13,4,ENTERPRISE,0.0591,1
3992.63,credit_card,TRANSIENT_FAILURE,2,13,2,16292.58,47,21,42,21,1,ENTERPRISE,0.0435,1
3922.55,upi,INSUFFICIENT_FUNDS,1,14,0,15789.35,16,107,20,17,4,STANDARD,0.6758,1
223.16,debit_card,TRANSIENT_FAILURE,2,10,4,12346.66,35,176,34,18,3,STANDARD,0.2503,1
2713.03,debit_card,INSUFFICIENT_FUNDS,1,10,2,17261.4,54,197,20,15,2,VIP,0.7828,0
6145.88,credit_card,INSUFFICIENT_FUNDS,2,15,1,17379.03,19,79,24,9,3,VIP,0.6517,1
3915.83,debit_card,TRANSIENT_FAILURE,1,15,2,31335.73,27,78,32,19,0,STANDARD,0.0,1
1104.71,debit_card,INSUFFICIENT_FUNDS,1,12,0,15932.03,11,225,16,3,2,VIP,0.2843,1
6804.52,debit_card,INSUFFICIENT_FUNDS,1,21,1,45211.68,31,120,43,12,0,STANDARD,0.704,0
11871.65,upi,INSUFFICIENT_FUNDS,1,10,2,21380.28,4,362,5,5,1,STANDARD,0.576,1
1344.87,debit_card,TRANSIENT_FAILURE,1,16,3,26300.14,8,328,31,2,0,STANDARD,0.1206,1
1012.18,credit_card,TRANSIENT_FAILURE,2,12,5,17511.03,18,286,21,17,3,VIP,0.083,1
1646.5,net_banking,INSUFFICIENT_FUNDS,1,10,1,8144.45,48,136,15,17,4,STANDARD,0.6656,0
428.34,upi,TRANSIENT_FAILURE,2,10,6,7427.91,35,60,28,14,6,ENTERPRISE,0.0694,1
7434.43,debit_card,INSUFFICIENT_FUNDS,2,10,2,24873.03,42,125,11,21,2,STANDARD,0.822,0
9472.56,credit_card,EXPIRED_CARD,1,11,0,15322.8,37,66,40,9,6,STANDARD,0.1255,0
3711.27,net_banking,INSUFFICIENT_FUNDS,1,9,4,17758.36,27,52,20,21,3,STANDARD,0.6402,0
5258.7,credit_card,INVALID_REQUEST,1,11,2,18162.21,34,167,26,13,4,VIP,0.7329,0
4066.04,net_banking,INSUFFICIENT_FUNDS,1,12,2,27225.8,45,233,24,18,0,STANDARD,0.7303,1
1858.22,debit_card,INSUFFICIENT_FUNDS,1,9,1,14078.33,48,222,10,19,6,STANDARD,0.7764,0
3699.26,credit_card,EXPIRED_CARD,1,12,2,15760.24,52,28,35,16,5,STANDARD,0.1193,1
6534.45,credit_card,INVALID_REQUEST,3,15,2,27244.97,13,212,43,23,0,VIP,0.9,0
6010.85,upi,EXPIRED_CARD,1,14,0,27052.85,13,208,41,9,0,STANDARD,0.2714,1
495.86,debit_card,TRANSIENT_FAILURE,1,9,3,11680.72,8,141,7,7,5,VIP,0.0633,1
2373.55,debit_card,FRAUD_SUSPECTED,1,9,5,19559.82,25,73,19,3,5,STANDARD,0.9619,0
1972.3,upi,INSUFFICIENT_FUNDS,1,10,0,21404.3,10,3,36,9,0,STANDARD,0.6824,1
5080.27,debit_card,TRANSIENT_FAILURE,1,6,1,12121.09,49,222,2,20,4,STANDARD,0.1155,1
2635.66,debit_card,INSUFFICIENT_FUNDS,2,16,2,12130.57,50,213,18,19,6,STANDARD,0.7367,0
1706.13,credit_card,INSUFFICIENT_FUNDS,2,15,0,19973.05,18,202,38,7,2,STANDARD,0.8396,0
4488.78,credit_card,TRANSIENT_FAILURE,1,9,1,14042.99,7,287,9,4,4,STANDARD,0.0756,1
2445.79,debit_card,EXPIRED_CARD,1,15,1,15507.55,43,279,2,16,1,VIP,0.1939,1
1237.94,credit_card,EXPIRED_CARD,1,8,1,17181.91,37,279,41,4,5,VIP,0.1886,1
7938.75,credit_card,EXPIRED_CARD,1,15,0,17992.93,45,330,26,15,2,STANDARD,0.3574,0
619.87,upi,INSUFFICIENT_FUNDS,1,6,2,11392.3,58,129,5,18,3,STANDARD,0.7485,0
263.89,credit_card,TRANSIENT_FAILURE,1,10,0,7999.81,34,246,16,23,6,VIP,0.0799,0
743.83,credit_card,EXPIRED_CARD,1,10,0,10870.87,9,246,10,9,0,ENTERPRISE,0.1437,1
825.45,debit_card,EXPIRED_CARD,1,17,1,12091.72,5,282,36,15,2,STANDARD,0.1859,1
2902.99,credit_card,INVALID_REQUEST,4,7,3,6430.46,23,243,22,19,2,STANDARD,1.0,0
3631.65,upi,INSUFFICIENT_FUNDS,1,14,3,27373.96,54,165,8,22,3,STANDARD,0.5686,1
2283.6,net_banking,INSUFFICIENT_FUNDS,2,12,2,9069.58,23,220,9,4,0,STANDARD,0.9453,0
999.3,credit_card,TRANSIENT_FAILURE,4,9,2,12403.87,29,329,30,11,3,STANDARD,0.4917,1
696.24,credit_card,TRANSIENT_FAILURE,1,7,1,5397.97,8,261,11,23,5,STANDARD,0.1594,1
